# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.08,4.43,7.569433576974358,0,3.0,159.41815558965996,-0.0,0.0,-0.05753934230683136
 0.016134838604449232,2.080387096695127,4.430051439554755,7.569433576974358,0.048404515813347704,3.0000000000000004,159.41815558965996,-0.0009283880015268815,459.71047325775953,-0.2560214010916739
 0.027012903443864204,2.0810742666965734,4.430204664955283,12.57019391243041,0.08103871033159263,3.000000000000001,37.421729984583024,-0.003713405402879977,175.58794602295603,-0.44148573189930806
 0.037525603355317995,2.082059933222282,4.430458036305974,14.416097297038293,0.112576810065954,3.0000000000000004,13.760897450684745,-0.008354612417525945,89.17467540214511,-0.62596023284511
 0.04790431974440925,2.0833425194901984,4.43080991371122,15.341615962126427,0.14371295923322777,3.0,6.269000012889114,-0.014851276145074867,51.76204033240162,-0.8102818391633914
 0.05821072689597515,2.084920448718265,4.431258657275411,15.875096624787936,0.17463218068792546,2.9999999999999987,3.2121579564013483,-0.023202370687012416,32.20281514684949,-0.9947921812650989
 0.06846835337702828,2.086792144124426,4.43180262710294,16.205421074202718,0.20540506013108484,2.999999999999999,1.754856138032066,-0.0334065773087019,20.685185716791384,-1.1796478358512672
 0.0786881045371061,2.088956028926627,4.432440183298195,16.41681852492832,0.2360643136113183,2.9999999999999987,0.9833856652341979,-0.04546228464762618,13.319037206299905,-1.3649234460546298
 0.08887571202557812,2.09141052634281,4.43316968596557,16.55250764811046,0.26662713607673433,2.9999999999999987,0.5433783853398132,-0.05936758896784335,8.311418709576195,-1.5506530530751006
 0.09903446769405128,2.0941540595909203,4.433989495209455,16.63694132003942,0.29710340308215377,2.9999999999999973,0.2782653183671505,-0.07512029446060524,4.742476613783197,-1.736848761841844
 0.10916639139236774,2.0971850518889004,4.434897971134242,16.68499173123132,0.3274991741771031,2.999999999999996,0.11182441244247036,-0.09271791359110222,2.1007135074841625,-1.9235099786662737
 0.11927278757215523,2.1005019264546956,4.435893473844322,16.706222374198187,0.3578183627164656,3.0000000000000013,0.004055838357760645,-0.11215766749127817,0.08324373130134875,-2.110628328519573
 0.12935453366635477,2.1041031065062494,4.436974363444086,16.707061616361102,0.38806360099906423,3.0,-0.06732523254567557,-0.13343648639863728,-1.498586331276001,-2.2981904325373748
 0.1394122396837124,2.1079870152615054,4.438139000037924,16.6919892755995,0.41823671905113713,2.9999999999999973,-0.11535392512952955,-0.1565510101410022,-2.767266100161515,-2.4861795560782167
 0.14944634139013638,2.1121520759384085,4.439385743730228,16.66422224610174,0.44833902417040905,3.0000000000000027,-0.14796897342283608,-0.181497588667123,-3.8051415289355672,-2.674576628103194
 0.15945715718602718,2.1165967117549016,4.440712954625391,16.62612967517827,0.47837147155808146,3.0,-0.17017203382536847,-0.20827228262305883,-4.669232928472997,-2.863360894530215
 0.16944492415100418,2.1213193459289292,4.442118992827802,16.579494464783487,0.5083347724530125,3.0000000000000058,-0.18520636583550065,-0.2368708639742547,-5.4000419811439935,-3.052510350124331
 0.1794098216320869,2.126318401678435,4.4436022184418515,16.52568360004784,0.5382294648962607,2.9999999999999973,-0.19522752670012958,-0.2672888166731876,-6.026981607673722,-3.2420020318398906
 0.18935198711587342,2.1315923022213625,4.445160991571933,16.46576235153661,0.5680559613476203,3.0000000000000058,-0.2016989302313504,-0.2995213373725119,-6.571831702224781,-3.431812222923979
 0.19927152717218827,2.137139470775657,4.446793672322436,16.400572803723033,0.5978145815165647,2.9999999999999942,-0.20563253746146581,-0.3335633361835572,-7.051000424064762,-3.621916598042024
 0.20916852516377754,2.1429583305592614,4.448498620797752,16.33078906668737,0.6275055754913326,3.0,-0.2077393829272864,-0.369409437480083,-7.477040679569458,-3.8122903285149743
 0.21904304678284187,2.14904730479012,4.4502741971022735,16.256956866850338,0.6571291403485255,3.0,-0.20852602566354075,-0.40705398074715393,-7.859689578615797,-4.00290816004304
 0.228895144095867,2.155404816686177,4.452118761340389,16.179522440271644,0.6866854322876009,2.9999999999999973,-0.2083576986869751,-0.44649102147500036,-8.206594906398392,-4.193744471066341
 0.23872485854488257,2.162029289465375,4.454030673616493,16.098853955743003,0.7161745756346476,2.9999999999999973,-0.20750046294699204,-0.4877143320977203,-8.52383198438213,-4.384773317307018
 0.2485322232059552,2.1689191463456603,4.456008294034973,16.015257627162455,0.7455966696178655,3.0000000000000058,-0.20614983735563078,-0.5307174029766913,-8.816277199348052,-4.575968466268169
 0.25831726451073944,2.1760728105449743,4.458049982700223,15.928989990612406,0.7749517935322184,3.000000000000017,-0.20445055327338268,-0.5754934434285156,-9.087881991639096,-4.767303424346252
 0.2680800035743246,2.1834887052812633,4.460154099716634,15.840267370087378,0.8042400107229739,3.0,-0.20251037805236985,-0.622035382797344,-9.341876431152675,-4.958751458453542
 0.27782045723060417,2.1911652537724695,4.462319005188596,15.749273255647044,0.8334613716918127,3.0000000000000058,-0.2004099145108253,-0.6703358715714195,-9.580922394521494,-5.150285613476593
 0.287538638847806,2.199100879236538,4.4645430592204995,15.65616411175677,0.8626159165434182,3.0,-0.1982096296464776,-0.7203872825436468,-9.807230072854319,-5.3418787265910375
 0.2972345589769078,2.207294004891412,4.4668246219167385,15.561073992282648,0.8917036769307236,3.0,-0.19595494947238487,-0.7721817120160216,-10.022647549604699,-5.5335034391363225
