# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,7.23,4.62,176.05413823316948,0,3.0,0.007695174362862793,-1.765957357994702,0.0,0.0005446139937828145
 0.1280104540268183,7.205478251992565,4.621691445530563,176.05413823316948,0.3840313620804549,3.0,0.007695174362862793,-1.7658876417100886,0.20505536166350838,0.003975319338737428
 0.18061952188044025,7.181180567206023,4.623362839244204,176.06492600460498,0.5418585656413207,2.999999999999999,0.007836493098201391,-1.7656785038652572,0.2715433750744674,0.00869436962058388
 0.22070596804831355,7.157105575285529,4.625014318903731,176.07581121349213,0.6621179041449406,3.000000000000001,0.007980611588365162,-1.765329977485498,0.32728807720874087,0.014537328375581285
 0.25426508329471315,7.133251905876235,4.62664602227195,176.08679471179397,0.7627952498841395,3.0000000000000018,0.00812758217935129,-1.7648421176071671,0.37747477856307354,0.0213595908037048
 0.28362502487486896,7.109618188623296,4.628258087111666,176.09787734924055,0.850875074624607,3.0000000000000018,0.00827745694906725,-1.7642150012689943,0.4242635070548634,0.029072068538182658
 0.3099827561133195,7.086203053171864,4.629850651185688,176.10905997273377,0.9299482683399585,2.999999999999996,0.008430289207952007,-1.763448727499919,0.4688095493761626,0.03761420072343691
 0.3340510648651765,7.063005129167091,4.631423852256821,176.12034342571403,1.0021531945955295,3.000000000000002,0.008586132218318063,-1.762543417303453,0.5118187380146112,0.04694222972173854
 0.35629550598082715,7.040023046254133,4.63297782808787,176.13172854749368,1.0688865179424814,2.9999999999999925,0.008745039943857464,-1.7614992136385705,0.5537608149585511,0.057023233289410565
 0.3770402476097676,7.01725543407814,4.634512716441642,176.1432161725242,1.1311207428293029,3.0000000000000053,0.008907066513231827,-1.760316281397135,0.5949679730035988,0.06783173352905718
 0.3965218965449013,6.9947009222842675,4.636028655080944,176.1548071297019,1.189565689634704,3.0000000000000084,0.009072266187882493,-1.7589948073778603,0.6356861700581558,0.07934761200296846
 0.4149195153792601,6.972358140517669,4.6375257817685815,176.16650224155694,1.2447585461377804,2.999999999999997,0.00924069468380379,-1.757535000256813,0.6761042527444452,0.09155474976068922
 0.4323725662207414,6.950225718423496,4.63900423426736,176.1783023234542,1.2971176986622244,3.000000000000006,0.009412406187775033,-1.7559370905544607,0.7163715859591588,0.10444009834542659
 0.448992236085964,6.928302285646903,4.640464150340088,176.19020818271366,1.3469767082578923,3.0000000000000036,0.009587456280814734,-1.7542013305992683,0.7566092881716392,0.1179930212477992
 0.4648689048211357,6.906586471833044,4.641905667749569,176.2022206177439,1.3946067144634073,3.0,0.009765899727434892,-1.752327994487855,0.796917682075195,0.13220481262696576
 0.4800772501619339,6.885076906627069,4.643328924258612,176.21434041706112,1.440231750485802,2.9999999999999964,0.009947793212992013,-1.7503173780417085,0.8373814170713592,0.14706833646718495
 0.494679844662036,6.863772219674134,4.644734057630021,176.22656835833652,1.4840395339861083,3.000000000000004,0.010133190542854924,-1.7481697987604736,0.8780730785649581,0.16257775005629238
 0.5087297560912953,6.842671040619391,4.646121205626604,176.23890520731877,1.5261892682738862,2.999999999999996,0.010322147924252546,-1.7458855957718145,0.9190558070476961,0.17872828802884136
 0.5222724695623793,6.821771999107994,4.647490506011166,176.25135171677755,1.566817408687138,3.0,0.01051471996249849,-1.7434651297778625,0.9603852256887905,0.1955160908756222
 0.5353473360255796,6.8010737247850965,4.648842096546512,176.26390862535666,1.6060420080767392,3.000000000000017,0.010710961292859238,-1.7409087829982568,1.0021108897666047,0.21293806672782467
 0.5479886825439981,6.780574847295851,4.6501761149954515,176.2765766563641,1.643966047631995,3.0000000000000178,0.010910926232990819,-1.7382169591097882,1.0442773964961782,0.23099177845931462
 0.5602266762336011,6.7602739962854095,4.65149269912079,176.28935651655263,1.6806800287008041,3.000000000000009,0.011114669315278977,-1.735390083182653,1.0869252368696796,0.24967535033567048
