# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.0732926572236132,4.860921211204125,-9.827871525891437,0,3.0,0.4814790667981843,0.26527681197332614,0.0,-0.00012992672446843751
 0.08060367096963177,2.0828950705725995,4.859257775553256,-9.827871525891437,0.24181101290889528,3.0,0.4814790667981843,0.2652663394023769,7.979975740899143,-0.0009204527657800267
 0.11473476413959885,2.0927569852099497,4.857597633996586,-9.555506230384733,0.3442042924187965,2.9999999999999996,0.4426201625657959,0.26523492334326954,9.624003612644476,-0.0019618477256726136
 0.1414211300692414,2.102876049455293,4.855940813680893,-9.2986765482695,0.42426339020772413,2.999999999999999,0.4079054448613798,0.265182568756964,10.590507945905731,-0.0031994857625383152
 0.16432632532460334,2.113249911628258,4.854287341752955,-9.056098895915067,0.49297897597380996,3.0,0.37679564363389906,0.2651092839108563,11.176855544991758,-0.004588344614470631
 0.18485737547413267,2.1238762200484733,4.852637245359549,-8.826626314206797,0.554572126422398,3.0,0.3488334374585027,0.2650150803774733,11.519231699040686,-0.0060992458734653796
 0.2037297651459802,2.1347526230355682,4.850990551647452,-8.609230884862201,0.6111892954379406,3.0000000000000044,0.3236293262061015,0.26489997303264484,11.694994857660856,-0.007711505690668397
 0.22136483992187628,2.1458767689091713,4.849347287763441,-8.402988776043633,0.6640945197656288,2.9999999999999982,0.30085021020780867,0.26476398005315516,11.75303368297076,-0.009409631372421986
 0.2380346894701611,2.1572463059889118,4.847707480854296,-8.207067472812586,0.7141040684104832,2.999999999999997,0.2802101083812302,0.26460712291387206,11.726268090957019,-0.0111815809278188
 0.253926586212032,2.168858882594419,4.846071158066791,-8.020714831143602,0.7617797586360959,2.9999999999999964,0.2614625769360048,0.2644294263843563,11.637804619712522,-0.013017741320508367
 0.26917561094827963,2.180712147045321,4.844438346547705,-7.843249660621988,0.8075268328448387,2.9999999999999964,0.24439448685615398,0.2642309185249498,11.504335579806389,-0.014910281178412275
 0.2838827677068429,2.1928037476612476,4.842809073443815,-7.674053593846659,0.8516483031205284,2.9999999999999925,0.22882089327304145,0.2640116306823446,11.338172124300273,-0.016852717077490767
 0.2981257646436347,2.2051313327618267,4.841183365901901,-7.512564043011432,0.8943772939309038,2.999999999999996,0.2145807861960001,0.2637715974846333,11.148533376772752,-0.01883961022635515
 0.3119657881717383,2.2176925506666882,4.839561251068735,-7.358268078773048,0.9358973645152145,2.999999999999996,0.20153355693408725,0.26351085683584025,10.942400869638101,-0.020866347099395437
 0.32545194962410984,2.2304850496954605,4.837942756091099,-7.210697093968538,0.9763558488723292,3.000000000000004,0.18955604648481797,0.2632294499099366,10.725104707453697,-0.02292897644444555
 0.33862431108256297,2.2435064781677725,4.836327908115769,-7.069422138082201,1.0158729332476886,3.0,0.17854007208902212,0.262927421144338,10.500736914565756,-0.025024085470572666
 0.351516007437641,2.256754484403253,4.834716734289521,-6.934049826275061,1.0545480223129227,3.0,0.1683903453849815,0.26260481823288784,10.272449455142246,-0.0271487040505997
 0.36415477332211243,2.2702267167215315,4.833109261759136,-6.804218742551452,1.092464319966337,3.000000000000009,0.15902271457960615,0.2622616921183255,10.04267307383241,-0.029300229437554726
 0.3765640663912381,2.283920823442237,4.831505517671387,-6.679596269180848,1.1296921991737139,2.999999999999991,0.15036267522247476,0.26189809698424227,9.81328049558787,-0.03147636630981309
